StartDate,EndDate,RecordedDate,ResponseId,ID,Location,SC_num,Vist,PrevVisit,Prev_VisitNum,Motiv_Hist,Motiv_Nature,Motiv_Calm,Motiv_Adven,Motiv_Quiet,SoundInterfere,Open_Sound,SC6,SC6_3min,SC6_9min,SC6_15min,SC6_30min,PrefHearAC,PreferHearAC_open,SC6_1perday,SC6_10perday,SC6_25perday,SC6_50perday,SC6_100perday,NoLongVisit,NoLongVisit_open,HearAC,AC_Annoy,FlightDenali_Yes,FlightPark_Yes,Flight_No,Flight_interest,TaxiDenali_Yes,TaxiPark_Yes,Taxi_No,Camp,CampLocation,CampOther_open,Adult_select,Child_select,Adult_number,Child_number,Stay_hours_select,Stay_days_select,Stay_hours_open,Stay_days_open,GrooupType,Gender_select,Gender_other,YearBorn,US_Resident,ZipCode,NonRes_Country,Education,HispanicLatino,Race_Indian,Race_Asian,Race_Black,Race_Hawaiian,Race_Pacific,Race_White,Race_Refuse,Notes_Select,Notes_open,RC_Motiv_Hist,RC_Motive_Nature,RC_Motive_Calm,RC_Motiv_Adven,RC_Motiv_Quiet,ClipSeqence,Clip_ID,Acceptablity,Interp,Lmax1_5,Lmax_SC6,SEL1_5,SEL_SC6,RC_Acceptability,RC_Interpretation,Lmax1sec1_5,LMax1sec_SC6,LMin1sec1_5,LMin1sec_SC6,MaxRough1_5,MaxRough_SC6,MedRough1_5,MedRough_SC6,Race_Comb
7/1/2017 14:28,7/1/2017 14:41,7/2/2017 15:21,R_iUWKe3nVg22eOkD,138,2,66,2,2,2,4,5,6,4,4,1,None,35,8,8,8,8,1,8,9,8,8,7,7,2, ,2, , , ,1,2, , ,1,2, , ,1,1,2,4,1, ,2, ,2,2, ,1984,1,99654, ,5,2,1, , , , , , ,1, ,3,4,5,3,3,5,27,7,7,67.9,46.2,62.2,40.4,2,2,74,57.7,31.6,32.3,201.4,185.1,123.8,150.8,2
7/1/2017 14:02,7/1/2017 14:26,7/2/2017 15:21,R_4mIjXSJbsLVfxh4,139,2,65,1, , ,5,6,6,6,6,3,The door,34,4,3,2,1,2, ,5,2,1,1,1,1,10,2, , , ,1,2, , ,1,2, , ,1,1,4,2,1, ,24, ,2,2, ,1944,1,98201, ,3,2, , , , , ,1, ,1, ,4,5,5,5,5,1,10,3,3,73.6,47,66.7,45.5,-2,-2,75.1,52.2,31.1,31.2,196.4,236.9,113.2,195.8,7
7/1/2017 14:02,7/1/2017 14:26,7/2/2017 15:21,R_4mIjXSJbsLVfxh4,139,2,65,1, , ,5,6,6,6,6,3,The door,34,4,3,2,1,2, ,5,2,1,1,1,1,10,2, , , ,1,2, , ,1,2, , ,1,1,4,2,1, ,24, ,2,2, ,1944,1,98201, ,3,2, , , , , ,1, ,1, ,4,5,5,5,5,2,34,5,5,47,47,45.5,45.5,0,0,52.2,52.2,31.2,31.2,236.9,236.9,195.8,195.8,7
7/1/2017 14:02,7/1/2017 14:26,7/2/2017 15:21,R_4mIjXSJbsLVfxh4,139,2,65,1, , ,5,6,6,6,6,3,The door,34,4,3,2,1,2, ,5,2,1,1,1,1,10,2, , , ,1,2, , ,1,2, , ,1,1,4,2,1, ,24, ,2,2, ,1944,1,98201, ,3,2, , , , , ,1, ,1, ,4,5,5,5,5,3,15,3,2,104.9,47,91.3,45.5,-2,-3,88.1,52.2,36.9,31.2,379.5,236.9,211.9,195.8,7
7/1/2017 14:02,7/1/2017 14:26,7/2/2017 15:21,R_4mIjXSJbsLVfxh4,139,2,65,1, , ,5,6,6,6,6,3,The door,34,4,3,2,1,2, ,5,2,1,1,1,1,10,2, , , ,1,2, , ,1,2, , ,1,1,4,2,1, ,24, ,2,2, ,1944,1,98201, ,3,2, , , , , ,1, ,1, ,4,5,5,5,5,4,30,5,5,49.9,47,47,45.5,0,0,59.4,52.2,31.8,31.2,185.6,236.9,132.3,195.8,7
7/1/2017 14:02,7/1/2017 14:26,7/2/2017 15:21,R_4mIjXSJbsLVfxh4,139,2,65,1, , ,5,6,6,6,6,3,The door,34,4,3,2,1,2, ,5,2,1,1,1,1,10,2, , , ,1,2, , ,1,2, , ,1,1,4,2,1, ,24, ,2,2, ,1944,1,98201, ,3,2, , , , , ,1, ,1, ,4,5,5,5,5,5,18,3,3,90.2,47,78.7,45.5,-2,-2,85.8,52.2,30.6,31.2,412.8,236.9,163.2,195.8,7
7/1/2017 13:49,7/1/2017 14:01,7/2/2017 15:22,R_2lKUuwry772a9wv,140,2,64,1, , ,5,6,6,6,6,3,Buses,30,4,3,2,1,1,2,6,4,1,1,1,1,10,1,2,1, , ,1, , ,1,2, , ,1, ,4, , ,1, ,3,2,1, ,1957,1,55912, ,4,2, , , , , ,1, ,1, ,4,5,5,5,5,1,17,2,1,82.4,49.9,72.9,47,-3,-4,81.6,59.4,30,31.8,303.9,185.6,207.9,132.3,7
7/1/2017 13:49,7/1/2017 14:01,7/2/2017 15:22,R_2lKUuwry772a9wv,140,2,64,1, , ,5,6,6,6,6,3,Buses,30,4,3,2,1,1,2,6,4,1,1,1,1,10,1,2,1, , ,1, , ,1,2, , ,1, ,4, , ,1, ,3,2,1, ,1957,1,55912, ,4,2, , , , , ,1, ,1, ,4,5,5,5,5,2,30,5,5,49.9,49.9,47,47,0,0,59.4,59.4,31.8,31.8,185.6,185.6,132.3,132.3,7
7/1/2017 13:49,7/1/2017 14:01,7/2/2017 15:22,R_2lKUuwry772a9wv,140,2,64,1, , ,5,6,6,6,6,3,Buses,30,4,3,2,1,1,2,6,4,1,1,1,1,10,1,2,1, , ,1, , ,1,2, , ,1, ,4, , ,1, ,3,2,1, ,1957,1,55912, ,4,2, , , , , ,1, ,1, ,4,5,5,5,5,3,19,3,3,62.1,49.9,51.2,47,-2,-2,83.2,59.4,39,31.8,340.5,185.6,177.4,132.3,7
7/1/2017 13:49,7/1/2017 14:01,7/2/2017 15:22,R_2lKUuwry772a9wv,140,2,64,1, , ,5,6,6,6,6,3,Buses,30,4,3,2,1,1,2,6,4,1,1,1,1,10,1,2,1, , ,1, , ,1,2, , ,1, ,4, , ,1, ,3,2,1, ,1957,1,55912, ,4,2, , , , , ,1, ,1, ,4,5,5,5,5,4,3,5,5,58,49.9,50.6,47,0,0,65.3,59.4,32.2,31.8,210.4,185.6,170.1,132.3,7
7/1/2017 13:49,7/1/2017 14:01,7/2/2017 15:22,R_2lKUuwry772a9wv,140,2,64,1, , ,5,6,6,6,6,3,Buses,30,4,3,2,1,1,2,6,4,1,1,1,1,10,1,2,1, , ,1, , ,1,2, , ,1, ,4, , ,1, ,3,2,1, ,1957,1,55912, ,4,2, , , , , ,1, ,1, ,4,5,5,5,5,5,12,2,2,103.2,49.9,88.9,47,-3,-3,87.1,59.4,31.5,31.8,329.3,185.6,175.3,132.3,7
7/1/2017 13:08,7/1/2017 13:19,7/2/2017 15:22,R_4a26uRvEhXnMVBu,141,2,63,1, , ,5,6,4,5,5,3,Airplane,24,3,1,1,1,2, ,3,2,1,1,1,1,3,1,3, , ,1,2, , ,1,2, , ,1, ,3, , ,1, ,2,2,2, ,1958,2, ,UK,6,2, , , , , ,1, ,1, ,4,5,3,4,4,1,9,2,3,99.7,63.4,85.7,57.9,-3,-2,87,73,31.3,31.2,361.3,179.9,185.3,104.3,7
7/1/2017 13:08,7/1/2017 13:19,7/2/2017 15:22,R_4a26uRvEhXnMVBu,141,2,63,1, , ,5,6,4,5,5,3,Airplane,24,3,1,1,1,2, ,3,2,1,1,1,1,3,1,3, , ,1,2, , ,1,2, , ,1, ,3, , ,1, ,2,2,2, ,1958,2, ,UK,6,2, , , , , ,1, ,1, ,4,5,3,4,4,2,24,3,4,63.4,63.4,57.9,57.9,-2,-1,73,73,31.2,31.2,179.9,179.9,104.3,104.3,7
7/1/2017 13:08,7/1/2017 13:19,7/2/2017 15:22,R_4a26uRvEhXnMVBu,141,2,63,1, , ,5,6,4,5,5,3,Airplane,24,3,1,1,1,2, ,3,2,1,1,1,1,3,1,3, , ,1,2, , ,1,2, , ,1, ,3, , ,1, ,2,2,2, ,1958,2, ,UK,6,2, , , , , ,1, ,1, ,4,5,3,4,4,3,14,2,3,96.9,63.4,84.4,57.9,-3,-2,87.6,73,31.9,31.2,338.1,179.9,177,104.3,7
7/1/2017 13:08,7/1/2017 13:19,7/2/2017 15:22,R_4a26uRvEhXnMVBu,141,2,63,1, , ,5,6,4,5,5,3,Airplane,24,3,1,1,1,2, ,3,2,1,1,1,1,3,1,3, , ,1,2, , ,1,2, , ,1, ,3, , ,1, ,2,2,2, ,1958,2, ,UK,6,2, , , , , ,1, ,1, ,4,5,3,4,4,4,34,3,4,47,63.4,45.5,57.9,-2,-1,52.2,73,31.2,31.2,236.9,179.9,195.8,104.3,7
7/1/2017 13:08,7/1/2017 13:19,7/2/2017 15:22,R_4a26uRvEhXnMVBu,141,2,63,1, , ,5,6,4,5,5,3,Airplane,24,3,1,1,1,2, ,3,2,1,1,1,1,3,1,3, , ,1,2, , ,1,2, , ,1, ,3, , ,1, ,2,2,2, ,1958,2, ,UK,6,2, , , , , ,1, ,1, ,4,5,3,4,4,5,18,3,4,90.2,63.4,78.7,57.9,-2,-1,85.8,73,30.6,31.2,412.8,179.9,163.2,104.3,7
7/1/2017 12:57,7/1/2017 13:08,7/2/2017 15:22,R_6Em0LjrXwhye5EB,142,2,62,2,1, ,4,5,3,2,3,3,Generator,5,5,5,5,5,1,3,5,5,5,5,5,1,3,1,1, , ,1,2, , ,1,2, , ,1, ,2, , ,1, ,3,2,1, ,1959,1,99709, ,4,2, , , , , ,1, ,1, ,3,4,2,1,2,1,5,5,5,48.5,48.5,43.7,43.7,0,0,83.7,83.7,33,33,374.4,374.4,217.3,217.3,7
7/1/2017 12:57,7/1/2017 13:08,7/2/2017 15:22,R_6Em0LjrXwhye5EB,142,2,62,2,1, ,4,5,3,2,3,3,Generator,5,5,5,5,5,1,3,5,5,5,5,5,1,3,1,1, , ,1,2, , ,1,2, , ,1, ,2, , ,1, ,3,2,1, ,1959,1,99709, ,4,2, , , , , ,1, ,1, ,3,4,2,1,2,2,35,5,5,46.2,48.5,40.4,43.7,0,0,57.7,83.7,32.3,33,185.1,374.4,150.8,217.3,7
7/1/2017 12:57,7/1/2017 13:08,7/2/2017 15:22,R_6Em0LjrXwhye5EB,142,2,62,2,1, ,4,5,3,2,3,3,Generator,5,5,5,5,5,1,3,5,5,5,5,5,1,3,1,1, , ,1,2, , ,1,2, , ,1, ,2, , ,1, ,3,2,1, ,1959,1,99709, ,4,2, , , , , ,1, ,1, ,3,4,2,1,2,3,16,5,5,71.9,48.5,67.6,43.7,0,0,74.7,83.7,30.2,33,228.3,374.4,138.8,217.3,7
7/1/2017 12:57,7/1/2017 13:08,7/2/2017 15:22,R_6Em0LjrXwhye5EB,142,2,62,2,1, ,4,5,3,2,3,3,Generator,5,5,5,5,5,1,3,5,5,5,5,5,1,3,1,1, , ,1,2, , ,1,2, , ,1, ,2, , ,1, ,3,2,1, ,1959,1,99709, ,4,2, , , , , ,1, ,1, ,3,4,2,1,2,4,34,5,5,47,48.5,45.5,43.7,0,0,52.2,83.7,31.2,33,236.9,374.4,195.8,217.3,7
7/1/2017 12:57,7/1/2017 13:08,7/2/2017 15:22,R_6Em0LjrXwhye5EB,142,2,62,2,1, ,4,5,3,2,3,3,Generator,5,5,5,5,5,1,3,5,5,5,5,5,1,3,1,1, , ,1,2, , ,1,2, , ,1, ,2, , ,1, ,3,2,1, ,1959,1,99709, ,4,2, , , , , ,1, ,1, ,3,4,2,1,2,5,14,4,4,96.9,48.5,84.4,43.7,-1,-1,87.6,83.7,31.9,33,338.1,374.4,177,217.3,7
7/1/2017 12:46,7/1/2017 12:56,7/2/2017 15:22,R_4EVRcR2s1G96VuC,143,2,61,2,1, ,4,6,5,6,6,3,Talking,6,8,6,4,1,2, ,8,6,4,2,1,2, ,2, , , ,1,1, , ,1,2, , ,1,1,2,2,1, ,7, ,2,1, ,1978,1,99709, ,4,2, , , , , ,1, ,1, ,3,5,4,5,5,1,6,7,7,49.9,49.9,46.4,46.4,2,2,62.4,62.4,32.6,32.6,168.5,168.5,127.8,127.8,7
7/1/2017 12:46,7/1/2017 12:56,7/2/2017 15:22,R_4EVRcR2s1G96VuC,143,2,61,2,1, ,4,6,5,6,6,3,Talking,6,8,6,4,1,2, ,8,6,4,2,1,2, ,2, , , ,1,1, , ,1,2, , ,1,1,2,2,1, ,7, ,2,1, ,1978,1,99709, ,4,2, , , , , ,1, ,1, ,3,5,4,5,5,2,18,7,5,90.2,49.9,78.7,46.4,2,0,85.8,62.4,30.6,32.6,412.8,168.5,163.2,127.8,7
7/1/2017 12:46,7/1/2017 12:56,7/2/2017 15:22,R_4EVRcR2s1G96VuC,143,2,61,2,1, ,4,6,5,6,6,3,Talking,6,8,6,4,1,2, ,8,6,4,2,1,2, ,2, , , ,1,1, , ,1,2, , ,1,1,2,2,1, ,7, ,2,1, ,1978,1,99709, ,4,2, , , , , ,1, ,1, ,3,5,4,5,5,3,20,7,5,54.5,49.9,50.3,46.4,2,0,61.3,62.4,29.8,32.6,152.7,168.5,121.7,127.8,7
7/1/2017 12:46,7/1/2017 12:56,7/2/2017 15:22,R_4EVRcR2s1G96VuC,143,2,61,2,1, ,4,6,5,6,6,3,Talking,6,8,6,4,1,2, ,8,6,4,2,1,2, ,2, , , ,1,1, , ,1,2, , ,1,1,2,2,1, ,7, ,2,1, ,1978,1,99709, ,4,2, , , , , ,1, ,1, ,3,5,4,5,5,4,13,6,5,98.2,49.9,84.6,46.4,1,0,86.8,62.4,33.1,32.6,322.7,168.5,186.9,127.8,7
7/1/2017 12:46,7/1/2017 12:56,7/2/2017 15:22,R_4EVRcR2s1G96VuC,143,2,61,2,1, ,4,6,5,6,6,3,Talking,6,8,6,4,1,2, ,8,6,4,2,1,2, ,2, , , ,1,1, , ,1,2, , ,1,1,2,2,1, ,7, ,2,1, ,1978,1,99709, ,4,2, , , , , ,1, ,1, ,3,5,4,5,5,5,1,7,5,57.4,49.9,52.7,46.4,2,0,63.2,62.4,32,32.6,223,168.5,174.5,127.8,7
7/1/2017 12:28,7/1/2017 12:43,7/2/2017 15:22,R_mStiXdAnrdbLTtf,144,2,60,1, , ,4,6,6,5,6,3,Talking,35,2,1,1,1,2, ,2,1,1,1,1,1,2,2, , , ,1,2, , ,1,2, , ,1, ,2, ,1, ,18, ,2,1, ,1961,1,12304, ,4,2, , , , , ,1, ,1, ,3,5,5,4,5,1,31,1,1,66,46.2,59.1,40.4,-4,-4,73.5,57.7,35.1,32.3,196.6,185.1,143.2,150.8,7
7/1/2017 12:28,7/1/2017 12:43,7/2/2017 15:22,R_mStiXdAnrdbLTtf,144,2,60,1, , ,4,6,6,5,6,3,Talking,35,2,1,1,1,2, ,2,1,1,1,1,1,2,2, , , ,1,2, , ,1,2, , ,1, ,2, ,1, ,18, ,2,1, ,1961,1,12304, ,4,2, , , , , ,1, ,1, ,3,5,5,4,5,2,35,2,2,46.2,46.2,40.4,40.4,-3,-3,57.7,57.7,32.3,32.3,185.1,185.1,150.8,150.8,7
7/1/2017 12:28,7/1/2017 12:43,7/2/2017 15:22,R_mStiXdAnrdbLTtf,144,2,60,1, , ,4,6,6,5,6,3,Talking,35,2,1,1,1,2, ,2,1,1,1,1,1,2,2, , , ,1,2, , ,1,2, , ,1, ,2, ,1, ,18, ,2,1, ,1961,1,12304, ,4,2, , , , , ,1, ,1, ,3,5,5,4,5,3,17,1,1,82.4,46.2,72.9,40.4,-4,-4,81.6,57.7,30,32.3,303.9,185.1,207.9,150.8,7
7/1/2017 12:28,7/1/2017 12:43,7/2/2017 15:22,R_mStiXdAnrdbLTtf,144,2,60,1, , ,4,6,6,5,6,3,Talking,35,2,1,1,1,2, ,2,1,1,1,1,1,2,2, , , ,1,2, , ,1,2, , ,1, ,2, ,1, ,18, ,2,1, ,1961,1,12304, ,4,2, , , , , ,1, ,1, ,3,5,5,4,5,4,6,1,1,49.9,46.2,46.4,40.4,-4,-4,62.4,57.7,32.6,32.3,168.5,185.1,127.8,150.8,7
7/1/2017 12:28,7/1/2017 12:43,7/2/2017 15:22,R_mStiXdAnrdbLTtf,144,2,60,1, , ,4,6,6,5,6,3,Talking,35,2,1,1,1,2, ,2,1,1,1,1,1,2,2, , , ,1,2, , ,1,2, , ,1, ,2, ,1, ,18, ,2,1, ,1961,1,12304, ,4,2, , , , , ,1, ,1, ,3,5,5,4,5,5,14,1,1,96.9,46.2,84.4,40.4,-4,-4,87.6,57.7,31.9,32.3,338.1,185.1,177,150.8,7
7/1/2017 12:07,7/1/2017 12:26,7/2/2017 15:22,R_hTF2H1curJMtAFv,145,2,59,1, , ,5,5,5,5,5,3,Planes,7,8,8,4,9,1,6,9,9,8,5,3,1,60,1,1, , ,1,1, ,1, ,2, , ,1, ,3, ,1, ,8, ,2,2, ,1954,1,83705, ,5,2, , , , , ,1, ,1, ,4,4,4,4,4,1,24,4,7,63.4,53.2,57.9,45.4,-1,2,73,55.5,31.2,31,179.9,184,104.3,141.3,7
7/1/2017 12:07,7/1/2017 12:26,7/2/2017 15:22,R_hTF2H1curJMtAFv,145,2,59,1, , ,5,5,5,5,5,3,Planes,7,8,8,4,9,1,6,9,9,8,5,3,1,60,1,1, , ,1,1, ,1, ,2, , ,1, ,3, ,1, ,8, ,2,2, ,1954,1,83705, ,5,2, , , , , ,1, ,1, ,4,4,4,4,4,2,13,5,7,98.2,53.2,84.6,45.4,0,2,86.8,55.5,33.1,31,322.7,184,186.9,141.3,7
7/1/2017 12:07,7/1/2017 12:26,7/2/2017 15:22,R_hTF2H1curJMtAFv,145,2,59,1, , ,5,5,5,5,5,3,Planes,7,8,8,4,9,1,6,9,9,8,5,3,1,60,1,1, , ,1,1, ,1, ,2, , ,1, ,3, ,1, ,8, ,2,2, ,1954,1,83705, ,5,2, , , , , ,1, ,1, ,4,4,4,4,4,3,32,5,8,55.3,53.2,51,45.4,0,3,63.8,55.5,31.4,31,173.5,184,128.3,141.3,7
7/1/2017 12:07,7/1/2017 12:26,7/2/2017 15:22,R_hTF2H1curJMtAFv,145,2,59,1, , ,5,5,5,5,5,3,Planes,7,8,8,4,9,1,6,9,9,8,5,3,1,60,1,1, , ,1,1, ,1, ,2, , ,1, ,3, ,1, ,8, ,2,2, ,1954,1,83705, ,5,2, , , , , ,1, ,1, ,4,4,4,4,4,4,12,6,4,103.2,53.2,88.9,45.4,1,-1,87.1,55.5,31.5,31,329.3,184,175.3,141.3,7
7/1/2017 12:07,7/1/2017 12:26,7/2/2017 15:22,R_hTF2H1curJMtAFv,145,2,59,1, , ,5,5,5,5,5,3,Planes,7,8,8,4,9,1,6,9,9,8,5,3,1,60,1,1, , ,1,1, ,1, ,2, , ,1, ,3, ,1, ,8, ,2,2, ,1954,1,83705, ,5,2, , , , , ,1, ,1, ,4,4,4,4,4,5,7,9,9,53.2,53.2,45.4,45.4,4,4,55.5,55.5,31,31,184,184,141.3,141.3,7
7/3/2017 15:47,7/3/2017 16:06,7/3/2017 19:48,R_nwOOn825LA3nDpX,146,1,104,2,2,3,5,5,5,5,5,3,"Highway, train",7,8,5,7,7,1,2,9,9,6,4,1,2, ,1,3,1, , ,1, , ,1,2, , ,1, ,2, , ,1, ,90,1,1, ,1984,1,78657, ,4,2, , , , , ,1, ,2,Works for arimark,4,4,4,4,4,1,9,6,2,99.7,53.2,85.7,45.4,1,-3,87,55.5,31.3,31,361.3,184,185.3,141.3,7
7/3/2017 15:47,7/3/2017 16:06,7/3/2017 19:48,R_nwOOn825LA3nDpX,146,1,104,2,2,3,5,5,5,5,5,3,"Highway, train",7,8,5,7,7,1,2,9,9,6,4,1,2, ,1,3,1, , ,1, , ,1,2, , ,1, ,2, , ,1, ,90,1,1, ,1984,1,78657, ,4,2, , , , , ,1, ,2,Works for arimark,4,4,4,4,4,2,7,7,4,53.2,53.2,45.4,45.4,2,-1,55.5,55.5,31,31,184,184,141.3,141.3,7
7/3/2017 15:47,7/3/2017 16:06,7/3/2017 19:48,R_nwOOn825LA3nDpX,146,1,104,2,2,3,5,5,5,5,5,3,"Highway, train",7,8,5,7,7,1,2,9,9,6,4,1,2, ,1,3,1, , ,1, , ,1,2, , ,1, ,2, , ,1, ,90,1,1, ,1984,1,78657, ,4,2, , , , , ,1, ,2,Works for arimark,4,4,4,4,4,3,13,5,4,98.2,53.2,84.6,45.4,0,-1,86.8,55.5,33.1,31,322.7,184,186.9,141.3,7
7/3/2017 15:47,7/3/2017 16:06,7/3/2017 19:48,R_nwOOn825LA3nDpX,146,1,104,2,2,3,5,5,5,5,5,3,"Highway, train",7,8,5,7,7,1,2,9,9,6,4,1,2, ,1,3,1, , ,1, , ,1,2, , ,1, ,2, , ,1, ,90,1,1, ,1984,1,78657, ,4,2, , , , , ,1, ,2,Works for arimark,4,4,4,4,4,4,30,7,5,49.9,53.2,47,45.4,2,0,59.4,55.5,31.8,31,185.6,184,132.3,141.3,7
7/3/2017 15:47,7/3/2017 16:06,7/3/2017 19:48,R_nwOOn825LA3nDpX,146,1,104,2,2,3,5,5,5,5,5,3,"Highway, train",7,8,5,7,7,1,2,9,9,6,4,1,2, ,1,3,1, , ,1, , ,1,2, , ,1, ,2, , ,1, ,90,1,1, ,1984,1,78657, ,4,2, , , , , ,1, ,2,Works for arimark,4,4,4,4,4,5,17,4,4,82.4,53.2,72.9,45.4,-1,-1,81.6,55.5,30,31,303.9,184,207.9,141.3,7
7/3/2017 15:23,7/3/2017 15:46,7/3/2017 19:48,R_5d10QqlWqix2xPJ,147,1,102,1, , ,5,6,5,4,6,3,Traffic,24,4,3,1,1,2, ,4,2,1,1,1,2, ,1,3, , ,1,3, , ,1,2, , ,1, ,2, , ,1, ,2,2,1, ,1958,1,27613, ,4,2, , , , , ,1, ,2,Played 102,4,5,4,3,5,1,8,2,2,58.8,63.4,54.4,57.9,-3,-3,61.6,73,31,31.2,147.8,179.9,102.1,104.3,7
7/3/2017 15:23,7/3/2017 15:46,7/3/2017 19:48,R_5d10QqlWqix2xPJ,147,1,102,1, , ,5,6,5,4,6,3,Traffic,24,4,3,1,1,2, ,4,2,1,1,1,2, ,1,3, , ,1,3, , ,1,2, , ,1, ,2, , ,1, ,2,2,1, ,1958,1,27613, ,4,2, , , , , ,1, ,2,Played 102,4,5,4,3,5,2,16,1,1,71.9,63.4,67.6,57.9,-4,-4,74.7,73,30.2,31.2,228.3,179.9,138.8,104.3,7
7/3/2017 15:23,7/3/2017 15:46,7/3/2017 19:48,R_5d10QqlWqix2xPJ,147,1,102,1, , ,5,6,5,4,6,3,Traffic,24,4,3,1,1,2, ,4,2,1,1,1,2, ,1,3, , ,1,3, , ,1,2, , ,1, ,2, , ,1, ,2,2,1, ,1958,1,27613, ,4,2, , , , , ,1, ,2,Played 102,4,5,4,3,5,3,15,3,4,104.9,63.4,91.3,57.9,-2,-1,88.1,73,36.9,31.2,379.5,179.9,211.9,104.3,7
7/3/2017 15:23,7/3/2017 15:46,7/3/2017 19:48,R_5d10QqlWqix2xPJ,147,1,102,1, , ,5,6,5,4,6,3,Traffic,24,4,3,1,1,2, ,4,2,1,1,1,2, ,1,3, , ,1,3, , ,1,2, , ,1, ,2, , ,1, ,2,2,1, ,1958,1,27613, ,4,2, , , , , ,1, ,2,Played 102,4,5,4,3,5,4,1,1,1,57.4,63.4,52.7,57.9,-4,-4,63.2,73,32,31.2,223,179.9,174.5,104.3,7
7/3/2017 15:23,7/3/2017 15:46,7/3/2017 19:48,R_5d10QqlWqix2xPJ,147,1,102,1, , ,5,6,5,4,6,3,Traffic,24,4,3,1,1,2, ,4,2,1,1,1,2, ,1,3, , ,1,3, , ,1,2, , ,1, ,2, , ,1, ,2,2,1, ,1958,1,27613, ,4,2, , , , , ,1, ,2,Played 102,4,5,4,3,5,5,24,4,4,63.4,63.4,57.9,57.9,-1,-1,73,73,31.2,31.2,179.9,179.9,104.3,104.3,7
7/3/2017 14:24,7/3/2017 14:41,7/3/2017 19:49,R_b9ghKUxSaZrvn1O,148,1,101,1, , ,5,6,5,6,6,3,Talking on the tour,35,5,4,3,1,1,5,5,5,3,1,1,1,10,2, , , ,1,2, , ,1,2, , ,1, ,8, ,1, ,6, ,1,2, ,1952,1,45693, ,6,2, , , , , ,1, ,1, ,4,5,4,5,5,1,6,5,2,49.9,46.2,46.4,40.4,0,-3,62.4,57.7,32.6,32.3,168.5,185.1,127.8,150.8,7
7/3/2017 14:24,7/3/2017 14:41,7/3/2017 19:49,R_b9ghKUxSaZrvn1O,148,1,101,1, , ,5,6,5,6,6,3,Talking on the tour,35,5,4,3,1,1,5,5,5,3,1,1,1,10,2, , , ,1,2, , ,1,2, , ,1, ,8, ,1, ,6, ,1,2, ,1952,1,45693, ,6,2, , , , , ,1, ,1, ,4,5,4,5,5,2,9,1,1,99.7,46.2,85.7,40.4,-4,-4,87,57.7,31.3,32.3,361.3,185.1,185.3,150.8,7
7/3/2017 14:24,7/3/2017 14:41,7/3/2017 19:49,R_b9ghKUxSaZrvn1O,148,1,101,1, , ,5,6,5,6,6,3,Talking on the tour,35,5,4,3,1,1,5,5,5,3,1,1,1,10,2, , , ,1,2, , ,1,2, , ,1, ,8, ,1, ,6, ,1,2, ,1952,1,45693, ,6,2, , , , , ,1, ,1, ,4,5,4,5,5,3,35,5,5,46.2,46.2,40.4,40.4,0,0,57.7,57.7,32.3,32.3,185.1,185.1,150.8,150.8,7
7/3/2017 14:24,7/3/2017 14:41,7/3/2017 19:49,R_b9ghKUxSaZrvn1O,148,1,101,1, , ,5,6,5,6,6,3,Talking on the tour,35,5,4,3,1,1,5,5,5,3,1,1,1,10,2, , , ,1,2, , ,1,2, , ,1, ,8, ,1, ,6, ,1,2, ,1952,1,45693, ,6,2, , , , , ,1, ,1, ,4,5,4,5,5,4,19,1,1,62.1,46.2,51.2,40.4,-4,-4,83.2,57.7,39,32.3,340.5,185.1,177.4,150.8,7
7/3/2017 14:24,7/3/2017 14:41,7/3/2017 19:49,R_b9ghKUxSaZrvn1O,148,1,101,1, , ,5,6,5,6,6,3,Talking on the tour,35,5,4,3,1,1,5,5,5,3,1,1,1,10,2, , , ,1,2, , ,1,2, , ,1, ,8, ,1, ,6, ,1,2, ,1952,1,45693, ,6,2, , , , , ,1, ,1, ,4,5,4,5,5,5,8,2,3,58.8,46.2,54.4,40.4,-3,-2,61.6,57.7,31,32.3,147.8,185.1,102.1,150.8,7
7/3/2017 13:42,7/3/2017 13:55,7/5/2017 9:06,R_g7sQHG9cXxcfRTD,149,1,99,1, , ,5,6,5,5,6,3,Traffic,34,3,3,1,1,2, ,8,8,7,2,1,1,25,1,2, , ,1,2, , ,1,2, , ,1, ,2, , ,1, ,8,2,1, ,1953,1,98116, ,4,2, , , , , ,1, ,1, ,4,5,4,4,5,1,20,7,4,54.5,47,50.3,45.5,2,-1,61.3,52.2,29.8,31.2,152.7,236.9,121.7,195.8,7
7/3/2017 13:42,7/3/2017 13:55,7/5/2017 9:06,R_g7sQHG9cXxcfRTD,149,1,99,1, , ,5,6,5,5,6,3,Traffic,34,3,3,1,1,2, ,8,8,7,2,1,1,25,1,2, , ,1,2, , ,1,2, , ,1, ,2, , ,1, ,8,2,1, ,1953,1,98116, ,4,2, , , , , ,1, ,1, ,4,5,4,4,5,2,12,1,1,103.2,47,88.9,45.5,-4,-4,87.1,52.2,31.5,31.2,329.3,236.9,175.3,195.8,7
